TenantId,SourceSystem,"TimeGenerated [UTC]",Computer,ObjectKind,Namespace,Name,Reason,Message,KubeEventType,SourceComponent,"FirstSeen [UTC]","LastSeen [UTC]",Count,ClusterName,ClusterId,Type,"_ResourceId"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 9:39:39.000 AM",1016,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 9:44:35.000 AM",1038,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 9:49:30.000 AM",1060,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 9:34:33.000 AM",993,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 6:01:24.000 AM",10,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 7:19:39.000 AM",369,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 7:34:35.000 AM",438,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 6:02:25.000 AM",15,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 6:44:39.000 AM",209,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 6:24:26.000 AM",118,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 8:14:28.000 AM",623,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 8:29:35.000 AM",693,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 6:03:20.000 AM",19,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 9:04:32.000 AM",853,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 9:29:31.000 AM",970,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 6:29:36.000 AM",141,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 6:04:23.000 AM",24,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 7:39:29.000 AM",461,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 9:19:35.000 AM",924,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 8:39:38.000 AM",739,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 6:09:31.000 AM",47,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 7:54:31.000 AM",531,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 6:54:34.000 AM",255,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 8:04:26.000 AM",577,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 8:19:35.000 AM",647,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 6:04:49.000 AM",26,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 7:49:39.000 AM",508,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 7:24:33.000 AM",391,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 8:24:30.000 AM",670,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 9:09:25.000 AM",876,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 8:59:33.000 AM",830,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04",Containers,"9/24/2025, 5:59:25.000 AM","aks-userpool-32080101-vmss000000",Pod,default,"mas-app-5fbfc6f798-sjrxp",BackOff,"Back-off restarting failed container mas-app in pod mas-app-5fbfc6f798-sjrxp_default(b60b5672-1f35-4a94-8715-5042623d6729)",Warning,kubelet,"9/24/2025, 5:59:25.000 AM","9/24/2025, 6:00:19.000 AM",5,"mas-demo-aks","/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourceGroups/mas-demo-rg/providers/Microsoft.ContainerService/managedClusters/mas-demo-aks",KubeEvents,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
